metode,fails1,fails2,sakritibas_procents,konceptu_sakritiba,frazu_sakritiba,klasifikacija,n_vertiba,loga_izmers,stopvardu_skaits,konceptu_svars,frazu_svars
Simbolu N-Gramas,9_citsAttels,9_ORIGINAL,1.0000,1.0000,1.0000,1,2,0,0,1.0000,0.0000
Simbolu N-Gramas,9_citsAttels,9_pilnaKopija,1.0000,1.0000,1.0000,1,2,0,0,1.0000,0.0000
Simbolu N-Gramas,9_ORIGINAL,9_pilnaKopija,1.0000,1.0000,1.0000,1,2,0,0,1.0000,0.0000
Simbolu N-Gramas,9_citsAttels,9_frazuNomaina,0.9988,0.9988,0.8587,1,2,0,0,1.0000,0.0000
Simbolu N-Gramas,9_frazuNomaina,9_ORIGINAL,0.9988,0.9988,0.8587,1,2,0,0,1.0000,0.0000
Simbolu N-Gramas,9_frazuNomaina,9_pilnaKopija,0.9988,0.9988,0.8587,1,2,0,0,1.0000,0.0000
Simbolu N-Gramas,9_citsAttels,9_struktura,0.9965,0.9965,0.6426,1,2,0,0,1.0000,0.0000
Simbolu N-Gramas,9_ORIGINAL,9_struktura,0.9965,0.9965,0.6426,1,2,0,0,1.0000,0.0000
Simbolu N-Gramas,9_pilnaKopija,9_struktura,0.9965,0.9965,0.6426,1,2,0,0,1.0000,0.0000
Simbolu N-Gramas,9_frazuNomaina,9_struktura,0.9954,0.9954,0.6170,1,2,0,0,1.0000,0.0000
Simbolu N-Gramas,9_citsAttels,9_troksni,0.9401,0.9401,0.9216,1,2,0,0,1.0000,0.0000
Simbolu N-Gramas,9_ORIGINAL,9_troksni,0.9401,0.9401,0.9216,1,2,0,0,1.0000,0.0000
Simbolu N-Gramas,9_pilnaKopija,9_troksni,0.9401,0.9401,0.9216,1,2,0,0,1.0000,0.0000
Simbolu N-Gramas,9_struktura,9_troksni,0.9397,0.9397,0.5716,1,2,0,0,1.0000,0.0000
Simbolu N-Gramas,9_frazuNomaina,9_troksni,0.9394,0.9394,0.8278,1,2,0,0,1.0000,0.0000
Simbolu N-Gramas,1,7,0.8665,0.8665,0.7221,1,2,0,0,1.0000,0.0000
Simbolu N-Gramas,2,3,0.8334,0.8334,0.7343,1,2,0,0,1.0000,0.0000
Simbolu N-Gramas,2,9_citsAttels,0.8321,0.8321,0.6827,1,2,0,0,1.0000,0.0000
Simbolu N-Gramas,2,9_ORIGINAL,0.8321,0.8321,0.6827,1,2,0,0,1.0000,0.0000
Simbolu N-Gramas,2,9_pilnaKopija,0.8321,0.8321,0.6827,1,2,0,0,1.0000,0.0000
Simbolu N-Gramas,2,9_frazuNomaina,0.8310,0.8310,0.6737,1,2,0,0,1.0000,0.0000
Simbolu N-Gramas,7,9_troksni,0.8296,0.8296,0.7423,1,2,0,0,1.0000,0.0000
Simbolu N-Gramas,3,9_citsAttels,0.8263,0.8263,0.7470,1,2,0,0,1.0000,0.0000
Simbolu N-Gramas,3,9_ORIGINAL,0.8263,0.8263,0.7470,1,2,0,0,1.0000,0.0000
Simbolu N-Gramas,3,9_pilnaKopija,0.8263,0.8263,0.7470,1,2,0,0,1.0000,0.0000
Simbolu N-Gramas,2,9_struktura,0.8247,0.8247,0.6183,1,2,0,0,1.0000,0.0000
Simbolu N-Gramas,3,9_frazuNomaina,0.8232,0.8232,0.7198,1,2,0,0,1.0000,0.0000
Simbolu N-Gramas,3,9_struktura,0.8216,0.8216,0.7341,1,2,0,0,1.0000,0.0000
Simbolu N-Gramas,3,4,0.8183,0.8183,0.7983,1,2,0,0,1.0000,0.0000
Simbolu N-Gramas,4,9_frazuNomaina,0.8164,0.8164,0.7401,1,2,0,0,1.0000,0.0000
Simbolu N-Gramas,4,9_citsAttels,0.8159,0.8159,0.7649,1,2,0,0,1.0000,0.0000
Simbolu N-Gramas,4,9_ORIGINAL,0.8159,0.8159,0.7649,1,2,0,0,1.0000,0.0000
Simbolu N-Gramas,4,9_pilnaKopija,0.8159,0.8159,0.7649,1,2,0,0,1.0000,0.0000
Simbolu N-Gramas,4,9_struktura,0.8156,0.8156,0.7052,1,2,0,0,1.0000,0.0000
Simbolu N-Gramas,1,3,0.8140,0.8140,0.8041,1,2,0,0,1.0000,0.0000
Simbolu N-Gramas,1,9_troksni,0.8137,0.8137,0.7328,1,2,0,0,1.0000,0.0000
Simbolu N-Gramas,7,9_citsAttels,0.8111,0.8111,0.7675,1,2,0,0,1.0000,0.0000
Simbolu N-Gramas,7,9_ORIGINAL,0.8111,0.8111,0.7675,1,2,0,0,1.0000,0.0000
Simbolu N-Gramas,7,9_pilnaKopija,0.8111,0.8111,0.7675,1,2,0,0,1.0000,0.0000
Simbolu N-Gramas,1,9_citsAttels,0.8110,0.8110,0.7135,1,2,0,0,1.0000,0.0000
Simbolu N-Gramas,1,9_ORIGINAL,0.8110,0.8110,0.7135,1,2,0,0,1.0000,0.0000
Simbolu N-Gramas,1,9_pilnaKopija,0.8110,0.8110,0.7135,1,2,0,0,1.0000,0.0000
Simbolu N-Gramas,1,9_struktura,0.8100,0.8100,0.7375,1,2,0,0,1.0000,0.0000
Simbolu N-Gramas,1,9_frazuNomaina,0.8093,0.8093,0.7224,1,2,0,0,1.0000,0.0000
Simbolu N-Gramas,7,9_struktura,0.8091,0.8091,0.5599,1,2,0,0,1.0000,0.0000
Simbolu N-Gramas,3,7,0.8084,0.8084,0.7227,1,2,0,0,1.0000,0.0000
Simbolu N-Gramas,7,9_frazuNomaina,0.8070,0.8070,0.7338,1,2,0,0,1.0000,0.0000
Simbolu N-Gramas,3,9_troksni,0.8026,0.8026,0.7097,1,2,0,0,1.0000,0.0000
Simbolu N-Gramas,2,5,0.8019,0.8019,0.7474,1,2,0,0,1.0000,0.0000
Simbolu N-Gramas,1,2,0.7990,0.7990,0.7718,0,2,0,0,1.0000,0.0000
Simbolu N-Gramas,2,4,0.7984,0.7984,0.7396,0,2,0,0,1.0000,0.0000
Simbolu N-Gramas,3,5,0.7984,0.7984,0.7508,0,2,0,0,1.0000,0.0000
Simbolu N-Gramas,4,9_troksni,0.7953,0.7953,0.8041,0,2,0,0,1.0000,0.0000
Simbolu N-Gramas,1,4,0.7947,0.7947,0.8380,0,2,0,0,1.0000,0.0000
Simbolu N-Gramas,2,9_troksni,0.7894,0.7894,0.7123,0,2,0,0,1.0000,0.0000
Simbolu N-Gramas,2,6,0.7784,0.7784,0.6524,0,2,0,0,1.0000,0.0000
Simbolu N-Gramas,4,5,0.7779,0.7779,0.8074,0,2,0,0,1.0000,0.0000
Simbolu N-Gramas,5,6,0.7706,0.7706,0.7886,0,2,0,0,1.0000,0.0000
Simbolu N-Gramas,6,8,0.7657,0.7657,0.5375,0,2,0,0,1.0000,0.0000
Simbolu N-Gramas,3,6,0.7645,0.7645,0.7480,0,2,0,0,1.0000,0.0000
Simbolu N-Gramas,4,7,0.7573,0.7573,0.7959,0,2,0,0,1.0000,0.0000
Simbolu N-Gramas,1,5,0.7533,0.7533,0.8278,0,2,0,0,1.0000,0.0000
Simbolu N-Gramas,2,8,0.7426,0.7426,0.5186,0,2,0,0,1.0000,0.0000
Simbolu N-Gramas,5,8,0.7352,0.7352,0.5329,0,2,0,0,1.0000,0.0000
Simbolu N-Gramas,3,8,0.7311,0.7311,0.5592,0,2,0,0,1.0000,0.0000
Simbolu N-Gramas,1,6,0.7293,0.7293,0.7821,0,2,0,0,1.0000,0.0000
Simbolu N-Gramas,2,7,0.7223,0.7223,0.5876,0,2,0,0,1.0000,0.0000
Simbolu N-Gramas,5,9_frazuNomaina,0.7177,0.7177,0.7705,0,2,0,0,1.0000,0.0000
Simbolu N-Gramas,5,9_struktura,0.7173,0.7173,0.7212,0,2,0,0,1.0000,0.0000
Simbolu N-Gramas,5,9_citsAttels,0.7170,0.7170,0.7962,0,2,0,0,1.0000,0.0000
Simbolu N-Gramas,5,9_ORIGINAL,0.7170,0.7170,0.7962,0,2,0,0,1.0000,0.0000
Simbolu N-Gramas,5,9_pilnaKopija,0.7170,0.7170,0.7962,0,2,0,0,1.0000,0.0000
Simbolu N-Gramas,9_50uz50_Nomaina,9_citsAttels,0.7130,0.7130,0.9293,0,2,0,0,1.0000,0.0000
Simbolu N-Gramas,9_50uz50_Nomaina,9_ORIGINAL,0.7130,0.7130,0.9293,0,2,0,0,1.0000,0.0000
Simbolu N-Gramas,9_50uz50_Nomaina,9_pilnaKopija,0.7130,0.7130,0.9293,0,2,0,0,1.0000,0.0000
Simbolu N-Gramas,9_50uz50_Nomaina,9_frazuNomaina,0.7102,0.7102,0.8349,0,2,0,0,1.0000,0.0000
Simbolu N-Gramas,9_50uz50_Nomaina,9_struktura,0.7064,0.7064,0.6069,0,2,0,0,1.0000,0.0000
Simbolu N-Gramas,4,6,0.7003,0.7003,0.8193,0,2,0,0,1.0000,0.0000
Simbolu N-Gramas,9_50uz50_Nomaina,9_konceptuNomaina,0.6899,0.6899,0.9293,0,2,0,0,1.0000,0.0000
Simbolu N-Gramas,3,9_50uz50_Nomaina,0.6878,0.6878,0.7554,0,2,0,0,1.0000,0.0000
Simbolu N-Gramas,5,7,0.6851,0.6851,0.7836,0,2,0,0,1.0000,0.0000
Simbolu N-Gramas,5,9_troksni,0.6812,0.6812,0.7676,0,2,0,0,1.0000,0.0000
Simbolu N-Gramas,1,8,0.6759,0.6759,0.4929,0,2,0,0,1.0000,0.0000
Simbolu N-Gramas,3,9_konceptuNomaina,0.6714,0.6714,0.7470,0,2,0,0,1.0000,0.0000
Simbolu N-Gramas,6,7,0.6697,0.6697,0.7713,0,2,0,0,1.0000,0.0000
Simbolu N-Gramas,7,9_50uz50_Nomaina,0.6651,0.6651,0.7698,0,2,0,0,1.0000,0.0000
Simbolu N-Gramas,6,9_frazuNomaina,0.6643,0.6643,0.7309,0,2,0,0,1.0000,0.0000
Simbolu N-Gramas,6,9_citsAttels,0.6629,0.6629,0.7065,0,2,0,0,1.0000,0.0000
Simbolu N-Gramas,6,9_ORIGINAL,0.6629,0.6629,0.7065,0,2,0,0,1.0000,0.0000
Simbolu N-Gramas,6,9_pilnaKopija,0.6629,0.6629,0.7065,0,2,0,0,1.0000,0.0000
Simbolu N-Gramas,9_50uz50_Nomaina,9_troksni,0.6620,0.6620,0.8891,0,2,0,0,1.0000,0.0000
Simbolu N-Gramas,4,9_50uz50_Nomaina,0.6615,0.6615,0.7653,0,2,0,0,1.0000,0.0000
Simbolu N-Gramas,6,9_struktura,0.6586,0.6586,0.7090,0,2,0,0,1.0000,0.0000
Simbolu N-Gramas,6,9_troksni,0.6501,0.6501,0.6902,0,2,0,0,1.0000,0.0000
Simbolu N-Gramas,8,9_citsAttels,0.6440,0.6440,0.6007,0,2,0,0,1.0000,0.0000
Simbolu N-Gramas,8,9_ORIGINAL,0.6440,0.6440,0.6007,0,2,0,0,1.0000,0.0000
Simbolu N-Gramas,8,9_pilnaKopija,0.6440,0.6440,0.6007,0,2,0,0,1.0000,0.0000
Simbolu N-Gramas,8,9_frazuNomaina,0.6437,0.6437,0.4894,0,2,0,0,1.0000,0.0000
Simbolu N-Gramas,8,9_struktura,0.6435,0.6435,0.5583,0,2,0,0,1.0000,0.0000
Simbolu N-Gramas,8,9_konceptuNomaina,0.6311,0.6311,0.6007,0,2,0,0,1.0000,0.0000
Simbolu N-Gramas,2,9_konceptuNomaina,0.6289,0.6289,0.6827,0,2,0,0,1.0000,0.0000
Simbolu N-Gramas,5,9_konceptuNomaina,0.6284,0.6284,0.7962,0,2,0,0,1.0000,0.0000
Simbolu N-Gramas,1,9_50uz50_Nomaina,0.6219,0.6219,0.7169,0,2,0,0,1.0000,0.0000
Simbolu N-Gramas,8,9_troksni,0.6161,0.6161,0.5486,0,2,0,0,1.0000,0.0000
Simbolu N-Gramas,4,9_konceptuNomaina,0.6140,0.6140,0.7649,0,2,0,0,1.0000,0.0000
Simbolu N-Gramas,2,9_50uz50_Nomaina,0.6138,0.6138,0.7065,0,2,0,0,1.0000,0.0000
Simbolu N-Gramas,4,8,0.6129,0.6129,0.5854,0,2,0,0,1.0000,0.0000
Simbolu N-Gramas,6,9_konceptuNomaina,0.6036,0.6036,0.7065,0,2,0,0,1.0000,0.0000
Simbolu N-Gramas,5,9_50uz50_Nomaina,0.5940,0.5940,0.7919,0,2,0,0,1.0000,0.0000
Simbolu N-Gramas,7,8,0.5928,0.5928,0.4800,0,2,0,0,1.0000,0.0000
Simbolu N-Gramas,6,9_50uz50_Nomaina,0.5590,0.5590,0.7328,0,2,0,0,1.0000,0.0000
Simbolu N-Gramas,9_citsAttels,9_konceptuNomaina,0.5569,0.5569,1.0000,0,2,0,0,1.0000,0.0000
Simbolu N-Gramas,9_konceptuNomaina,9_ORIGINAL,0.5569,0.5569,1.0000,0,2,0,0,1.0000,0.0000
Simbolu N-Gramas,9_konceptuNomaina,9_pilnaKopija,0.5569,0.5569,1.0000,0,2,0,0,1.0000,0.0000
Simbolu N-Gramas,9_konceptuNomaina,9_struktura,0.5556,0.5556,0.6426,0,2,0,0,1.0000,0.0000
Simbolu N-Gramas,9_frazuNomaina,9_konceptuNomaina,0.5556,0.5556,0.8587,0,2,0,0,1.0000,0.0000
Simbolu N-Gramas,8,9_50uz50_Nomaina,0.5550,0.5550,0.5740,0,2,0,0,1.0000,0.0000
Simbolu N-Gramas,9_konceptuNomaina,9_troksni,0.5321,0.5321,0.9216,0,2,0,0,1.0000,0.0000
Simbolu N-Gramas,1,9_konceptuNomaina,0.5163,0.5163,0.7135,0,2,0,0,1.0000,0.0000
Simbolu N-Gramas,7,9_konceptuNomaina,0.5076,0.5076,0.7675,0,2,0,0,1.0000,0.0000
Simbolu N-Gramas,9_citsAttels,9_ORIGINAL,1.0000,1.0000,1.0000,1,2,0,0,0.5000,0.5000
Simbolu N-Gramas,9_citsAttels,9_pilnaKopija,1.0000,1.0000,1.0000,1,2,0,0,0.5000,0.5000
Simbolu N-Gramas,9_ORIGINAL,9_pilnaKopija,1.0000,1.0000,1.0000,1,2,0,0,0.5000,0.5000
Simbolu N-Gramas,9_citsAttels,9_troksni,0.9308,0.9401,0.9216,1,2,0,0,0.5000,0.5000
Simbolu N-Gramas,9_ORIGINAL,9_troksni,0.9308,0.9401,0.9216,1,2,0,0,0.5000,0.5000
Simbolu N-Gramas,9_pilnaKopija,9_troksni,0.9308,0.9401,0.9216,1,2,0,0,0.5000,0.5000
Simbolu N-Gramas,9_citsAttels,9_frazuNomaina,0.9287,0.9988,0.8587,1,2,0,0,0.5000,0.5000
Simbolu N-Gramas,9_frazuNomaina,9_ORIGINAL,0.9287,0.9988,0.8587,1,2,0,0,0.5000,0.5000
Simbolu N-Gramas,9_frazuNomaina,9_pilnaKopija,0.9287,0.9988,0.8587,1,2,0,0,0.5000,0.5000
Simbolu N-Gramas,9_frazuNomaina,9_troksni,0.8836,0.9394,0.8278,1,2,0,0,0.5000,0.5000
Simbolu N-Gramas,9_50uz50_Nomaina,9_citsAttels,0.8211,0.7130,0.9293,1,2,0,0,0.5000,0.5000
Simbolu N-Gramas,9_50uz50_Nomaina,9_ORIGINAL,0.8211,0.7130,0.9293,1,2,0,0,0.5000,0.5000
Simbolu N-Gramas,9_50uz50_Nomaina,9_pilnaKopija,0.8211,0.7130,0.9293,1,2,0,0,0.5000,0.5000
Simbolu N-Gramas,9_citsAttels,9_struktura,0.8196,0.9965,0.6426,1,2,0,0,0.5000,0.5000
Simbolu N-Gramas,9_ORIGINAL,9_struktura,0.8196,0.9965,0.6426,1,2,0,0,0.5000,0.5000
Simbolu N-Gramas,9_pilnaKopija,9_struktura,0.8196,0.9965,0.6426,1,2,0,0,0.5000,0.5000
Simbolu N-Gramas,1,4,0.8164,0.7947,0.8380,1,2,0,0,0.5000,0.5000
Simbolu N-Gramas,9_50uz50_Nomaina,9_konceptuNomaina,0.8096,0.6899,0.9293,1,2,0,0,0.5000,0.5000
Simbolu N-Gramas,1,3,0.8091,0.8140,0.8041,1,2,0,0,0.5000,0.5000
Simbolu N-Gramas,3,4,0.8083,0.8183,0.7983,1,2,0,0,0.5000,0.5000
Simbolu N-Gramas,9_frazuNomaina,9_struktura,0.8062,0.9954,0.6170,1,2,0,0,0.5000,0.5000
Simbolu N-Gramas,4,9_troksni,0.7997,0.7953,0.8041,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,1,7,0.7943,0.8665,0.7221,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,4,5,0.7926,0.7779,0.8074,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,1,5,0.7905,0.7533,0.8278,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,4,9_citsAttels,0.7904,0.8159,0.7649,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,4,9_ORIGINAL,0.7904,0.8159,0.7649,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,4,9_pilnaKopija,0.7904,0.8159,0.7649,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,7,9_citsAttels,0.7893,0.8111,0.7675,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,7,9_ORIGINAL,0.7893,0.8111,0.7675,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,7,9_pilnaKopija,0.7893,0.8111,0.7675,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,3,9_citsAttels,0.7866,0.8263,0.7470,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,3,9_ORIGINAL,0.7866,0.8263,0.7470,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,3,9_pilnaKopija,0.7866,0.8263,0.7470,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,7,9_troksni,0.7860,0.8296,0.7423,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,1,2,0.7854,0.7990,0.7718,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,2,3,0.7838,0.8334,0.7343,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,5,6,0.7796,0.7706,0.7886,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,9_citsAttels,9_konceptuNomaina,0.7785,0.5569,1.0000,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,9_konceptuNomaina,9_ORIGINAL,0.7785,0.5569,1.0000,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,9_konceptuNomaina,9_pilnaKopija,0.7785,0.5569,1.0000,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,4,9_frazuNomaina,0.7783,0.8164,0.7401,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,3,9_struktura,0.7778,0.8216,0.7341,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,4,7,0.7766,0.7573,0.7959,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,9_50uz50_Nomaina,9_troksni,0.7755,0.6620,0.8891,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,2,5,0.7746,0.8019,0.7474,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,3,5,0.7746,0.7984,0.7508,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,1,9_struktura,0.7737,0.8100,0.7375,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,1,9_troksni,0.7732,0.8137,0.7328,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,9_50uz50_Nomaina,9_frazuNomaina,0.7726,0.7102,0.8349,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,3,9_frazuNomaina,0.7715,0.8232,0.7198,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,7,9_frazuNomaina,0.7704,0.8070,0.7338,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,2,4,0.7690,0.7984,0.7396,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,1,9_frazuNomaina,0.7659,0.8093,0.7224,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,3,7,0.7655,0.8084,0.7227,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,1,9_citsAttels,0.7623,0.8110,0.7135,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,1,9_ORIGINAL,0.7623,0.8110,0.7135,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,1,9_pilnaKopija,0.7623,0.8110,0.7135,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,4,9_struktura,0.7604,0.8156,0.7052,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,4,6,0.7598,0.7003,0.8193,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,2,9_citsAttels,0.7574,0.8321,0.6827,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,2,9_ORIGINAL,0.7574,0.8321,0.6827,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,2,9_pilnaKopija,0.7574,0.8321,0.6827,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,5,9_citsAttels,0.7566,0.7170,0.7962,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,5,9_ORIGINAL,0.7566,0.7170,0.7962,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,5,9_pilnaKopija,0.7566,0.7170,0.7962,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,3,6,0.7563,0.7645,0.7480,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,3,9_troksni,0.7561,0.8026,0.7097,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,1,6,0.7557,0.7293,0.7821,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,9_struktura,9_troksni,0.7557,0.9397,0.5716,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,2,9_frazuNomaina,0.7524,0.8310,0.6737,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,2,9_troksni,0.7508,0.7894,0.7123,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,5,9_frazuNomaina,0.7441,0.7177,0.7705,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,5,7,0.7343,0.6851,0.7836,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,9_konceptuNomaina,9_troksni,0.7268,0.5321,0.9216,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,5,9_troksni,0.7244,0.6812,0.7676,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,3,9_50uz50_Nomaina,0.7216,0.6878,0.7554,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,2,9_struktura,0.7215,0.8247,0.6183,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,6,7,0.7205,0.6697,0.7713,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,5,9_struktura,0.7193,0.7173,0.7212,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,7,9_50uz50_Nomaina,0.7174,0.6651,0.7698,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,2,6,0.7154,0.7784,0.6524,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,4,9_50uz50_Nomaina,0.7134,0.6615,0.7653,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,5,9_konceptuNomaina,0.7123,0.6284,0.7962,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,3,9_konceptuNomaina,0.7092,0.6714,0.7470,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,9_frazuNomaina,9_konceptuNomaina,0.7071,0.5556,0.8587,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,6,9_frazuNomaina,0.6976,0.6643,0.7309,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,5,9_50uz50_Nomaina,0.6930,0.5940,0.7919,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,4,9_konceptuNomaina,0.6894,0.6140,0.7649,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,6,9_citsAttels,0.6847,0.6629,0.7065,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,6,9_ORIGINAL,0.6847,0.6629,0.7065,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,6,9_pilnaKopija,0.6847,0.6629,0.7065,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,7,9_struktura,0.6845,0.8091,0.5599,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,6,9_struktura,0.6838,0.6586,0.7090,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,6,9_troksni,0.6701,0.6501,0.6902,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,1,9_50uz50_Nomaina,0.6694,0.6219,0.7169,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,2,9_50uz50_Nomaina,0.6602,0.6138,0.7065,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,9_50uz50_Nomaina,9_struktura,0.6567,0.7064,0.6069,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,2,9_konceptuNomaina,0.6558,0.6289,0.6827,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,6,9_konceptuNomaina,0.6551,0.6036,0.7065,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,2,7,0.6550,0.7223,0.5876,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,6,8,0.6516,0.7657,0.5375,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,6,9_50uz50_Nomaina,0.6459,0.5590,0.7328,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,3,8,0.6452,0.7311,0.5592,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,7,9_konceptuNomaina,0.6376,0.5076,0.7675,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,5,8,0.6341,0.7352,0.5329,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,2,8,0.6306,0.7426,0.5186,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,8,9_citsAttels,0.6224,0.6440,0.6007,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,8,9_ORIGINAL,0.6224,0.6440,0.6007,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,8,9_pilnaKopija,0.6224,0.6440,0.6007,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,8,9_konceptuNomaina,0.6159,0.6311,0.6007,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,1,9_konceptuNomaina,0.6149,0.5163,0.7135,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,8,9_struktura,0.6009,0.6435,0.5583,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,4,8,0.5992,0.6129,0.5854,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,9_konceptuNomaina,9_struktura,0.5991,0.5556,0.6426,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,1,8,0.5844,0.6759,0.4929,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,8,9_troksni,0.5823,0.6161,0.5486,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,8,9_frazuNomaina,0.5665,0.6437,0.4894,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,8,9_50uz50_Nomaina,0.5645,0.5550,0.5740,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,7,8,0.5364,0.5928,0.4800,0,2,0,0,0.5000,0.5000
Simbolu N-Gramas,9_citsAttels,9_konceptuNomaina,1.0000,0.5569,1.0000,1,2,0,0,0.0000,1.0000
Simbolu N-Gramas,9_citsAttels,9_ORIGINAL,1.0000,1.0000,1.0000,1,2,0,0,0.0000,1.0000
Simbolu N-Gramas,9_citsAttels,9_pilnaKopija,1.0000,1.0000,1.0000,1,2,0,0,0.0000,1.0000
Simbolu N-Gramas,9_konceptuNomaina,9_ORIGINAL,1.0000,0.5569,1.0000,1,2,0,0,0.0000,1.0000
Simbolu N-Gramas,9_konceptuNomaina,9_pilnaKopija,1.0000,0.5569,1.0000,1,2,0,0,0.0000,1.0000
Simbolu N-Gramas,9_ORIGINAL,9_pilnaKopija,1.0000,1.0000,1.0000,1,2,0,0,0.0000,1.0000
